"","StationX","StationY","FUAId","FUAName","NO2AveGround","Dist","Pop2015","CBDX","CBDY","StationBackgrd"
"862",3104612.62132,5664265.06067,2727,"Brăila",14.602064,8997.55239239,171397.80155,3113524.29434,5663024.88607,"Background"
"863",1022809.7153,4755070.08551,2019,"Cagliari",14.770448,9003.92381969,374105.575177,1014163.61105,4752557.01459,"Background"
"864",777574.880833,6601836.24889,1064,"Cologne",29.010508,9034.30473213,3178671.81558,774751.490261,6610418.03936,"Background"
"865",-17211.217791,6714248.94551,5288,"London",84.709354,9037.15009972,12598186.4483,-8741.90453642,6711096.03972,"Traffic"
"866",1868807.12115,5029236.22,5004,"Bari",24.432417,9057.72378942,605823.063428,1877711.12225,5030897.88322,"Industrial"
"867",1483714.37463,6896365.14371,4946,"Berlin",41.261834,9143.83553327,4290482.74447,1492640.76454,6894382.89967,"Traffic"
"868",492970.270221,6597467.46587,1269,"Brussels",23.673458,9146.74488085,2269665.21302,484429.520186,6594193.54914,"Background"
"869",1455049.71707,7485483.83662,481,"Malmö",15.004523,9231.57092659,444899.077491,1447306.96258,7480456.74455,"Traffic"
"870",3232006.68109,5011152.88829,1637,"Istanbul",60.285685,9282.69425784,14921594.9868,3223281.459,5014321.31253,"Background"
"871",253592.033919,6254759.6701,2702,"Paris",34.030884,9288.90294319,11709852.5595,261869.467193,6250544.48134,"Background"
"872",-1013904.15604,4688620.76426,310,"Lisbon",30.419079,9314.21029694,2559898.92507,-1017305.48708,4679949.80926,"Background"
"873",-413088.039979,7561032.30142,1934,"Larbert",16.782727,9402.85224868,292929.795378,-422192.526267,7558682.41635,"Industrial"
"874",573173.260104,6713696.84566,1877,"Tilburg",24.781487,9403.94155699,405805.770087,566284.974282,6720098.8481,"Background"
"875",676173.511392,5817460.81518,29,"Geneva",16.340439,9425.82961538,543996.661167,684241.947781,5812587.76704,"Background"
"876",292819.241362,4812767.74144,4589,"Palma de Mallorca",8.899071,9465.56687773,567248.51172,295016.324156,4803560.69069,"Background"
"877",1825300.56984,6150400.67589,790,"Vienna",25.043661,9488.80102366,2381082.92866,1820903.27699,6141992.27768,"Background"
"878",-707129.863234,7046228.27137,415,"Dublin",17.378777,9492.08444714,1596285.053,-697658.722259,7046858.47434,"Background"
"879",1455171.38928,7485772.14479,481,"Malmö",12.201682,9492.24351937,444899.077491,1447306.96258,7480456.74455,"Traffic"
"880",-427682.804458,5373735.75523,3249,"Santander",15.919886,9538.95362724,287547.777817,-424124.840203,5382586.32169,"Industrial"
"881",1485829.44496,6887615.06686,4946,"Berlin",51.489519,9601.95997518,4290482.74447,1492640.76454,6894382.89967,"Traffic"
"882",1106546.6853,5644903.78763,2242,"Cremona",21.552698,9661.94181872,95504.7526209,1115921.84277,5642567.22132,"Industrial"
"883",2076943.06552,7246437.73781,2037,"Gdansk",17.391454,9698.02741008,973301.498423,2075113.16626,7236913.91482,"Background"
"884",745117.011625,6656884.7445,815,"Dusseldorf",44.564257,9744.78299389,1003149.10566,753797.469321,6661313.11325,"Traffic"
"885",489328.954376,6602741.59116,1269,"Brussels",28.278981,9852.58736362,2269665.21302,484429.520186,6594193.54914,"Background"
"886",2342435.7096,6852889.22992,3222,"Warsaw",26.233049,9855.57439216,2865997.28879,2337789.55097,6844197.53523,"Background"
"887",1395235.19432,5153160.04876,3881,"Rome",33.288186,9909.48389115,3501925.08293,1389648.26914,5144975.66497,"Background"
"888",1495264.77368,6884771.26254,4946,"Berlin",49.348897,9963.38257248,4290482.74447,1492640.76454,6894382.89967,"Traffic"
"889",1496318.0787,6885107.1084,4946,"Berlin",48.962295,9978.12322614,4290482.74447,1492640.76454,6894382.89967,"Traffic"
"890",-412371.810375,7560470.15133,1934,"Larbert",14.404259,9982.10684125,292929.795378,-422192.526267,7558682.41635,"Industrial"
"891",1578444.70095,4982723.0875,4333,"Naples",11.14742,9986.65291799,4054332.8269,1586362.79507,4988808.89246,"Background"
"892",1070305.73452,5723464.83919,1943,"Bergamo",24.497215,10019.6375251,958533.75705,1076226.81842,5731547.77811,"Traffic"
"893",1296653.43626,6135716.66344,4736,"Munich",19.867504,10024.1611574,2435209.28736,1288585.09562,6129768.07653,"Background"
"894",1490060.25352,6884689.2218,4946,"Berlin",42.299558,10031.2724902,4290482.74447,1492640.76454,6894382.89967,"Traffic"
"895",805046.304771,6670547.94241,1178,"Wuppertal",21.920205,10050.9141489,843373.222159,795536.948759,6667293.24988,"Background"
"896",-259835.164921,7073183.01739,3304,"Manchester",24.747145,10054.8161948,3270370.45977,-249835.906206,7072127.48252,"Background"
"897",541502.531015,5733646.97349,3718,"Lyon",23.183415,10087.6268698,2056576.03624,538236.117843,5743191.12148,"Industrial"
"898",-943098.726001,5363147.98398,1069,"A Coruña",9.831063,10136.6738707,385120.586565,-934616.180674,5368697.63099,"Industrial"
"899",548215.09631,5744988.3073,3718,"Lyon",18.657596,10139.521099,2056576.03624,538236.117843,5743191.12148,"Background"
"900",-155417.482557,7059308.17896,4460,"Sheffield",26.863361,10143.7083365,1145121.88929,-163906.377769,7053755.38895,"Background"
"901",3657708.44389,4847227.79958,3650,"Ankara",66.236564,10148.0932921,4857316.50926,3655552.8534,4857144.31243,"Background"
"902",976581.291122,6464840.55675,3093,"Frankfurt am Main",46.418783,10161.6323956,3025700.46852,966436.653291,6465428.00566,"Traffic"
"903",252682.887637,6246130.46774,2702,"Paris",27.525906,10191.9948979,11709852.5595,261869.467193,6250544.48134,"Background"
"904",2065842.73117,7232586.07419,2037,"Gdansk",16.502535,10230.8929853,973301.498423,2075113.16626,7236913.91482,"Background"
"905",1614477.2201,6465535.23942,535,"Prague",35.045164,10344.0661323,2005911.337,1605004.71769,6461379.35176,"Traffic"
"906",1119190.46439,7093317.99919,3793,"Hamburg",55.272111,10419.5391489,2815387.02329,1112348.61389,7085459.50838,"Traffic"
"907",745005.692134,6655676.75739,815,"Dusseldorf",40.032454,10443.3640886,1003149.10566,753797.469321,6661313.11325,"Traffic"
"908",-1727781.35632,3263009.14286,543,"Las Palmas de Gran Canaria",2.869819,10482.9480484,607236.542005,-1717414.62304,3264565.75485,"Background"
"909",1693026.07546,4452213.51863,4716,"Syracuse",7.049692,10546.8704025,106579.032403,1702443.48168,4447464.9467,"Background"
"910",-598989.029255,4326273.924,2302,"Algeciras",9.125944,10558.0362765,229333.386168,-606441.868754,4318795.46738,"Industrial"
"911",1599197.25149,6153378.05711,361,"Linz",16.749436,10581.5245572,417919.471337,1589961.85331,6158542.9465,"Industrial"
"912",976933.951269,6464026.90385,3093,"Frankfurt am Main",40.958978,10590.3895642,3025700.46852,966436.653291,6465428.00566,"Traffic"
"913",-1009327.58913,4672887.83528,310,"Lisbon",17.44342,10654.4982141,2559898.92507,-1017305.48708,4679949.80926,"Industrial"
"914",1122288.04054,7081458.15124,3793,"Hamburg",23.001623,10714.6190363,2815387.02329,1112348.61389,7085459.50838,"Industrial"
"915",488221.7521,6671217.9815,1160,"Antwerp",31.752557,10788.7620361,1817176.41497,489706.363529,6660531.85427,"Industrial"
"916",1496613.18667,6884329.09296,4946,"Berlin",55.586538,10810.1418557,4290482.74447,1492640.76454,6894382.89967,"Traffic"
"917",2045746.61157,6424080.89616,1389,"Ostrava",19.42222,10841.2279202,550274.947157,2036219.71369,6418906.88035,"Background"
"918",1399131.3765,5139699.02859,3881,"Rome",39.045845,10852.2908498,3501925.08293,1389648.26914,5144975.66497,"Background"
"919",1503543.82685,6892953.59328,4946,"Berlin",46.632229,10996.3486891,4290482.74447,1492640.76454,6894382.89967,"Traffic"
"920",-601649.565085,4328785.82776,2302,"Algeciras",11.467897,11080.3192634,229333.386168,-606441.868754,4318795.46738,"Industrial"
"921",483238.473318,6651472.93795,1160,"Antwerp",25.58451,11130.9284731,1817176.41497,489706.363529,6660531.85427,"Industrial"
"922",1868126.95906,5025215.11848,5004,"Bari",19.684104,11142.2618504,605823.063428,1877711.12225,5030897.88322,"Industrial"
"923",1387938.09038,5322166.35419,3725,"Perugia",10.434224,11166.3257041,154803.768755,1379096.99218,5328987.04421,"Background"
"924",-402079.815834,4920262.12367,3147,"Madrid",37.160082,11179.1105608,6131918.9979,-411001.745167,4926997.97476,"Background"
"925",-604494.89127,4329837.11084,2302,"Algeciras",12.624879,11211.9851775,229333.386168,-606441.868754,4318795.46738,"Industrial"
"926",-1716135.77911,3253402.34014,543,"Las Palmas de Gran Canaria",14.525976,11236.4260236,607236.542005,-1717414.62304,3264565.75485,"Industrial"
"927",-203714.556832,6879559.77453,3799,"Birmingham",17.701599,11284.6644956,2958884.77956,-211801.126361,6887430.67321,"Background"
"928",784527.228311,6616057.55015,1064,"Cologne",39.388675,11285.7935642,3178671.81558,774751.490261,6610418.03936,"Traffic"
"929",981868.855615,5155654.6651,4653,"Ajaccio",7.403839,11286.4177845,92858.6372241,972825.713088,5148901.53252,"Industrial"
"930",-393422.004777,4472223.97907,3300,"Granada",3.972299,11311.3511102,508590.434828,-400565.376767,4463453.63697,"Background"
"931",1481505.46198,6892222.918,4946,"Berlin",40.242376,11342.8604821,4290482.74447,1492640.76454,6894382.89967,"Traffic"
"932",249119.139523,5078051.35869,4523,"Barcelona",34.908622,11355.9539968,4609369.60955,242359.051487,5068926.72714,"Background"
"933",128220.506359,5028889.12406,4358,"Tarragona",18.162647,11405.3042183,408753.908017,139600.207885,5029652.90249,"Background"
"934",137669.128742,5040937.80745,4358,"Tarragona",8.713596,11448.9364839,408753.908017,139600.207885,5029652.90249,"Industrial"
"935",216478.338327,6079907.0253,2639,"Orléans",8.428561,11498.5118634,372252.559634,212491.616183,6090692.28476,"Background"
"936",3047387.09047,5239026.66644,797,"Burgas",12.938553,11502.5565228,161007.215715,3058208.04017,5235125.91598,"Industrial"
"937",-198247.54532,6574631.33559,3912,"Bournemouth",20.062353,11512.5186281,641527.698573,-209527.772648,6572330.34524,"Traffic"
"938",1148044.14244,5701332.71918,2312,"Brescia",26.329751,11527.7367785,511887.579757,1137371.63831,5705690.05447,"Industrial"
"939",1832134.5847,6144596.17051,790,"Vienna",23.830443,11529.2033873,2381082.92866,1820903.27699,6141992.27768,"Background"
"940",935825.110472,6287860.32316,2988,"Karlsruhe",22.616684,11537.068465,794086.12763,935450.819031,6276329.32777,"Background"
"941",1908141.30662,6641826.60559,1711,"Wroclaw",16.173462,11537.815884,926637.89904,1896641.24687,6640893.96358,"Background"
"942",-274204.396112,4428393.33257,3626,"Almeria",8.084589,11548.2267112,248799.225389,-274707.560503,4416856.07268,"Industrial"
"943",1597353.42966,4985221.82063,4333,"Naples",19.486939,11561.1908126,4054332.8269,1586362.79507,4988808.89246,"Background"
"944",-407460.257518,4938015.24218,3147,"Madrid",31.442155,11572.480986,6131918.9979,-411001.745167,4926997.97476,"Background"
"945",977929.704114,6463871.40247,3093,"Frankfurt am Main",39.005983,11597.9839072,3025700.46852,966436.653291,6465428.00566,"Traffic"
"946",1866394.9391,5028251.91539,5004,"Bari",20.580854,11621.4089869,605823.063428,1877711.12225,5030897.88322,"Industrial"
"947",499976.133918,6666009.63624,1160,"Antwerp",23.692023,11639.3418694,1817176.41497,489706.363529,6660531.85427,"Background"
"948",262342.970409,6262192.13153,2702,"Paris",80.16703,11657.270703,11709852.5595,261869.467193,6250544.48134,"Traffic"
"949",-1007194.03977,4674036.332,310,"Lisbon",16.144754,11713.6919888,2559898.92507,-1017305.48708,4679949.80926,"Industrial"
"950",-1715337.61836,3252953.3666,543,"Las Palmas de Gran Canaria",12.616487,11796.6736544,607236.542005,-1717414.62304,3264565.75485,"Industrial"
"951",1028190.12025,5705966.65641,1600,"Milan",42.802954,11830.8139512,5121995.62973,1023076.9655,5695297.83233,"Traffic"
"952",3225457.75545,5025969.87117,1637,"Istanbul",33.907667,11850.1132749,14921594.9868,3223281.459,5014321.31253,"Background"
"953",954021.394437,6013977.38227,1479,"Zurich",33.538618,11852.0657379,2051343.04265,950818.733098,6002566.22884,"Traffic"
"954",-1716110.84355,3252737.96546,543,"Las Palmas de Gran Canaria",9.088758,11899.4303566,607236.542005,-1717414.62304,3264565.75485,"Industrial"
"955",-410737.998699,4938950.50576,3147,"Madrid",28.256119,11955.4405818,6131918.9979,-411001.745167,4926997.97476,"Background"
"956",1814203.05559,6151917.8166,790,"Vienna",10.546879,11975.3617758,2381082.92866,1820903.27699,6141992.27768,"Background"
"957",1650265.81002,4988115.50299,4465,"Avellino",11.999072,12012.5441807,144609.724161,1647019.73335,4999681.15057,"Industrial"
"958",533623.296268,6868925.19247,1427,"Amsterdam",20.939045,12013.1420534,1929349.97444,545463.536202,6866894.35513,"Background"
"959",-2436672.33397,9376465.24817,83,"Reykjavik",10.511236,12043.1742621,209401.634447,-2442607.88864,9386944.14301,"Background"
"960",982518.070885,5531536.49995,1309,"Genoa",45.759998,12061.4346936,723323.349156,994374.024443,5529319.61653,"Traffic"
"961",768043.594712,6620448.06276,1064,"Cologne",39.790605,12066.3678089,3178671.81558,774751.490261,6610418.03936,"Traffic"
"962",2908223.58384,5525046.31399,2114,"Bucharest",27.5737,12072.3366118,2230363.0964,2900521.91097,5534342.84809,"Industrial"
"963",2079922.08641,6997929.38698,2465,"Toruń",8.411903,12084.4378705,321652.040324,2073061.46999,6987981.24238,"Background"
"964",972380.984095,7006071.65208,2877,"Bremen",20.633868,12116.7984329,868843.166386,980494.52178,6997072.35708,"Background"
"965",-57298.5909401,5605835.62223,1397,"Bordeaux",13.916334,12182.2341469,1045640.52873,-64531.6414538,5596033.08128,"Background"
"966",-1027571.62916,4686519.02957,310,"Lisbon",20.589101,12188.0403957,2559898.92507,-1017305.48708,4679949.80926,"Background"
"967",1591719.55023,4999757.75143,4333,"Naples",28.959149,12189.0253338,4054332.8269,1586362.79507,4988808.89246,"Background"
"968",537902.903961,6876466.00614,1427,"Amsterdam",28.612122,12197.526919,1929349.97444,545463.536202,6866894.35513,"Industrial"
"969",-600165.676273,4329388.71643,2302,"Algeciras",12.083877,12312.9004501,229333.386168,-606441.868754,4318795.46738,"Industrial"
"970",2912205.39074,5530352.80725,2114,"Bucharest",31.622249,12346.0165819,2230363.0964,2900521.91097,5534342.84809,"Industrial"
"971",-1715951.76799,3252292.1666,543,"Las Palmas de Gran Canaria",9.651846,12360.4576545,607236.542005,-1717414.62304,3264565.75485,"Industrial"
"972",2038382.32786,5439187.30202,798,"Sarajevo",29.420697,12365.5434501,456555.478624,2050087.57223,5443174.01985,"Background"
"973",1104134.7259,5489417.07223,2168,"La Spezia",20.920448,12493.8521503,162878.831962,1094065.76639,5482020.28942,"Traffic"
"974",1858614.32822,6300176.657,1177,"Brno",13.96257,12618.1742991,638019.381117,1848580.42453,6307827.74185,"Background"
"975",1708877.872,5961728.61256,654,"Graz",20.886271,12644.9689837,441137.873177,1718595.01548,5953637.11312,"Industrial"
"976",233517.707767,5059878.41312,4523,"Barcelona",33.765619,12650.7448547,4609369.60955,242359.051487,5068926.72714,"Background"
"977",-959419.387865,5047148.4522,1003,"Porto",22.984475,12703.2525582,1594480.22563,-958545.42259,5034475.29907,"Traffic"
"978",2131336.55171,6030986.14971,964,"Budapest",26.435184,12749.8624714,2822154.57221,2121174.27745,6023286.33316,"Background"
"979",361635.176465,6670788.23966,202,"Bruges",16.479445,12793.2523318,300461.355822,359237.320877,6658221.71294,"Industrial"
"980",-19510.8558318,6718128.65415,5288,"London",53.71729,12861.8808004,12598186.4483,-8741.90453642,6711096.03972,"Traffic"
"981",766982.608645,6600060.27144,1064,"Cologne",43.02908,12947.5433132,3178671.81558,774751.490261,6610418.03936,"Traffic"
"982",-1007286.76891,4671660.35829,310,"Lisbon",18.516695,13003.4499712,2559898.92507,-1017305.48708,4679949.80926,"Background"
"983",555361.190909,6858446.48734,1427,"Amsterdam",20.009009,13012.6876123,1929349.97444,545463.536202,6866894.35513,"Background"
"984",3210304.94636,5012703.04493,1637,"Istanbul",64.550556,13077.0283444,14921594.9868,3223281.459,5014321.31253,"Traffic"
"985",2232344.51807,6458287.42862,3171,"Krakow",27.037104,13101.4381083,1284334.3974,2219370.56961,6456464.15084,"Industrial"
"986",852489.113275,5645899.33133,85,"Turin",29.783463,13155.8855255,1784834.15615,855070.760394,5632999.23745,"Background"
"987",1814649.94175,6130386.05429,790,"Vienna",19.968293,13183.6498362,2381082.92866,1820903.27699,6141992.27768,"Background"
"988",954709.905488,6459355.14792,3093,"Frankfurt am Main",23.950495,13205.9159154,3025700.46852,966436.653291,6465428.00566,"Background"
"989",2587495.10455,5256910.807,15,"Sofia",5.337062,13323.4639488,1423934.91426,2597273.6769,5265960.34922,"Background"
"990",1069952.12816,5719754.39132,1943,"Bergamo",26.843564,13358.7315954,958533.75705,1076226.81842,5731547.77811,"Background"
"991",1281565.3038,5987580.87489,8,"Innsbruck",33.080081,13360.7827674,244610.309811,1268359.75632,5985550.10363,"Background"
"992",-417949.028183,4915430.04929,3147,"Madrid",35.120373,13493.7630402,6131918.9979,-411001.745167,4926997.97476,"Traffic"
"993",2646830.84106,4589267.36374,959,"Athens",19.983693,13566.4562073,3747423.8788,2641319.33411,4576870.91162,"Background"
"994",1008334.174,6193843.10688,3869,"Reutlingen",45.876477,13583.2571796,346539.588966,1021497.70306,6190492.52808,"Traffic"
"995",273011.051171,6258334.52508,2702,"Paris",29.607766,13594.8400141,11709852.5595,261869.467193,6250544.48134,"Background"
"996",-497598.123846,5150915.19269,2936,"Palencia",8.988385,13665.5929681,88481.8261986,-504609.024914,5162645.31193,"Industrial"
"997",949141.147961,6275490.92683,2988,"Karlsruhe",35.005885,13715.976901,794086.12763,935450.819031,6276329.32777,"Traffic"
"998",-692670.725969,7033992.99176,415,"Dublin",15.610376,13798.5777892,1596285.053,-697658.722259,7046858.47434,"Background"
"999",2638031.70434,4590282.74506,959,"Athens",16.681318,13808.9024085,3747423.8788,2641319.33411,4576870.91162,"Background"
"1000",4407396.67909,5014457.18817,5228,"Trabzon",27.590573,13818.5373715,421041.7654,4421162.67048,5013253.25456,"Background"
"1001",2285779.43212,6590063.02302,3323,"Kielce",19.039888,13820.3189226,324932.752256,2296604.97503,6598654.22991,"Background"
"1002",-690522.593755,4364184.33354,1587,"Cádiz",12.551056,13836.363765,260053.159032,-700536.894637,4373732.04217,"Background"
"1003",-709097.809267,7054651.16097,415,"Dublin",32.553382,13841.1949083,1596285.053,-697658.722259,7046858.47434,"Traffic"
"1004",760897.66264,6610351.62478,1064,"Cologne",45.839121,13853.9868142,3178671.81558,774751.490261,6610418.03936,"Traffic"
"1005",264472.846227,6236904.61392,2702,"Paris",29.809212,13886.0925256,11709852.5595,261869.467193,6250544.48134,"Background"
"1006",231782.835693,5059918.90756,4523,"Barcelona",33.928846,13892.3415631,4609369.60955,242359.051487,5068926.72714,"Background"
"1007",-7235.76690156,4850292.64454,4258,"Castellón de la Plana",9.671643,13954.5540231,352344.340965,-4230.14087681,4863919.6688,"Industrial"
"1008",-398585.620583,4933380.90364,3147,"Madrid",41.169126,13960.7281605,6131918.9979,-411001.745167,4926997.97476,"Background"
"1009",1007572.52604,6191738.0036,3869,"Reutlingen",20.620193,13980.7640817,346539.588966,1021497.70306,6190492.52808,"Background"
"1010",25880.2231366,6360598.69319,1768,"Le Havre",12.799965,13994.1438004,353806.024864,11962.4264679,6359138.89985,"Industrial"
"1011",1618342.70432,6457071.72447,535,"Prague",30.324918,14016.3311966,2005911.337,1605004.71769,6461379.35176,"Traffic"
"1012",-664543.964189,5364739.81971,2231,"Oviedo",13.895186,14099.4437906,291202.550683,-650627.042968,5367001.15094,"Industrial"
"1013",1101815.60694,5493814.36021,2168,"La Spezia",5.407699,14112.4106498,162878.831962,1094065.76639,5482020.28942,"Background"
"1014",1478520.98643,6894397.03219,4946,"Berlin",51.02388,14119.7851826,4290482.74447,1492640.76454,6894382.89967,"Traffic"
"1015",1108188.87043,5482626.48546,2168,"La Spezia",21.406751,14136.1077162,162878.831962,1094065.76639,5482020.28942,"Traffic"
"1016",-1010904.65236,4667305.8653,310,"Lisbon",22.258441,14171.8031307,2559898.92507,-1017305.48708,4679949.80926,"Industrial"
"1017",1608113.94366,6447541.05962,535,"Prague",18.597171,14183.2864839,2005911.337,1605004.71769,6461379.35176,"Background"
"1018",473400.433907,6585163.98568,1269,"Brussels",18.193391,14253.9033401,2269665.21302,484429.520186,6594193.54914,"Industrial"
"1019",1481960.2021,6903887.45207,4946,"Berlin",35.882445,14297.2350599,4290482.74447,1492640.76454,6894382.89967,"Traffic"
"1020",-761940.726268,4483161.13766,1395,"Huelva",15.179276,14298.8842563,178169.542243,-773625.933596,4474920.14132,"Industrial"
"1021",785439.380219,6600749.26632,1064,"Cologne",40.53557,14412.3614947,3178671.81558,774751.490261,6610418.03936,"Traffic"
"1022",1020494.71517,6222416.89921,3580,"Stuttgart",38.005567,14413.8003883,2234166.17672,1021685.97874,6236781.38781,"Traffic"
"1023",1393935.98454,5241334.4294,3918,"Terni",10.605627,14451.4856527,132125.831179,1407816.41137,5245356.76561,"Background"
"1024",1483053.58213,6883525.75862,4946,"Berlin",44.20591,14484.1837306,4290482.74447,1492640.76454,6894382.89967,"Traffic"
"1025",765189.919566,6599420.37836,1064,"Cologne",21.073063,14572.9949436,3178671.81558,774751.490261,6610418.03936,"Industrial"
"1026",1818001.79611,6127675.63178,790,"Vienna",21.156291,14607.7014319,2381082.92866,1820903.27699,6141992.27768,"Traffic"
"1027",1387408.2096,7485503.3592,537,"Copenhagen",11.93721,14644.0081099,1987482.45485,1399304.16586,7494043.45277,"Background"
"1028",3234831.96977,5023351.38156,1637,"Istanbul",34.44979,14661.3930353,14921594.9868,3223281.459,5014321.31253,"Background"
"1029",1506097.49597,6888353.36673,4946,"Berlin",19.150982,14745.809176,4290482.74447,1492640.76454,6894382.89967,"Background"
"1030",967929.651617,7004798.9794,2877,"Bremen",16.104489,14750.4798122,868843.166386,980494.52178,6997072.35708,"Industrial"
"1031",764513.764979,6318128.96193,1287,"Saarbruecken",17.935052,14762.437733,570240.30175,778884.961792,6314752.82953,"Background"
"1032",243600.069451,5083701.04698,4523,"Barcelona",31.927389,14826.3499325,4609369.60955,242359.051487,5068926.72714,"Traffic"
"1033",1616075.17865,6451502.47025,535,"Prague",18.21253,14836.0336421,2005911.337,1605004.71769,6461379.35176,"Background"
"1034",759186.348108,6675137.09557,815,"Dusseldorf",24.311775,14837.1999301,1003149.10566,753797.469321,6661313.11325,"Background"
"1035",2897738.342,5519645.30668,2114,"Bucharest",25.901181,14958.8094349,2230363.0964,2900521.91097,5534342.84809,"Background"
"1036",2021481.25229,6416074.71874,1389,"Ostrava",17.207028,15008.1106014,550274.947157,2036219.71369,6418906.88035,"Background"
"1037",1003143.23482,4762777.75881,2019,"Cagliari",16.888398,15030.3793918,374105.575177,1014163.61105,4752557.01459,"Background"
"1038",-13943.2114998,6725276.95196,5288,"London",22.51995,15104.696822,12598186.4483,-8741.90453642,6711096.03972,"Background"
"1039",1029039.59928,6284220.98394,3754,"Heilbronn",32.894686,15161.6915195,336424.144929,1026245.4797,6299122.99003,"Traffic"
"1040",502607.83489,5696664.98668,3628,"Saint-Étienne",24.797847,15281.7446233,453895.034311,488395.13224,5691049.7572,"Background"
"1041",-23765.8207284,6713984.16191,5288,"London",29.097887,15298.9969452,12598186.4483,-8741.90453642,6711096.03972,"Background"
"1042",-397967.179586,4935169.33675,3147,"Madrid",36.464935,15384.1170256,6131918.9979,-411001.745167,4926997.97476,"Background"
"1043",531393.496736,6860663.73493,1427,"Amsterdam",26.858966,15387.8731036,1929349.97444,545463.536202,6866894.35513,"Background"
"1044",2341474.02052,6829247.45956,3222,"Warsaw",26.737672,15397.4049243,2865997.28879,2337789.55097,6844197.53523,"Background"
"1045",-413759.853106,4911752.99474,3147,"Madrid",33.369348,15492.4683383,6131918.9979,-411001.745167,4926997.97476,"Traffic"
"1046",950948.642533,6463915.83114,3093,"Frankfurt am Main",36.232332,15561.6563713,3025700.46852,966436.653291,6465428.00566,"Background"
"1047",1374239.11384,5142356.52566,3881,"Rome",19.651957,15630.1617965,3501925.08293,1389648.26914,5144975.66497,"Background"
"1048",3108333.55211,5648083.69899,2727,"Brăila",10.079111,15817.1702987,171397.80155,3113524.29434,5663024.88607,"Industrial"
"1049",1063812.46862,5721740.55614,1943,"Bergamo",23.496196,15820.7990862,958533.75705,1076226.81842,5731547.77811,"Background"
"1050",-255341.531036,7087080.09485,3304,"Manchester",25.143609,15934.0051544,3270370.45977,-249835.906206,7072127.48252,"Traffic"
"1051",-118524.335367,4536233.29765,3946,"Cartagena",13.774082,15951.1132234,188603.140773,-109733.188131,4522923.38618,"Industrial"
"1052",1834105.6076,6132965.17137,790,"Vienna",23.494541,15993.4418393,2381082.92866,1820903.27699,6141992.27768,"Background"
"1053",3214018.56457,5027393.86993,1637,"Istanbul",39.255246,16021.6406837,14921594.9868,3223281.459,5014321.31253,"Background"
"1054",1816060.60683,6157321.72101,790,"Vienna",11.475422,16076.1714063,2381082.92866,1820903.27699,6141992.27768,"Background"
"1055",1036879.83102,6231126.14068,3580,"Stuttgart",45.236556,16212.1857628,2234166.17672,1021685.97874,6236781.38781,"Traffic"
"1056",-507722.631534,4401240.17262,2822,"Málaga",11.193227,16284.9252984,1053431.72106,-491470.982393,4400199.64767,"Industrial"
"1057",1504148.73696,6882840.69492,4946,"Berlin",50.069195,16298.9545588,4290482.74447,1492640.76454,6894382.89967,"Traffic"
"1058",788593.951949,6652511.96608,1178,"Wuppertal",35.16192,16330.6936619,843373.222159,795536.948759,6667293.24988,"Traffic"
"1059",1461010.54185,7489475.15952,481,"Malmö",11.718806,16404.8740739,444899.077491,1447306.96258,7480456.74455,"Background"
"1060",1112973.27083,7101948.39302,3793,"Hamburg",21.281293,16500.7124987,2815387.02329,1112348.61389,7085459.50838,"Background"
"1061",1705816.586,5964228.32565,654,"Graz",14.829646,16597.0492206,441137.873177,1718595.01548,5953637.11312,"Industrial"
"1062",1817618.45631,6158286.07045,790,"Vienna",18.934045,16621.6043068,2381082.92866,1820903.27699,6141992.27768,"Traffic"
"1063",1095837.97293,7082757.57532,3793,"Hamburg",20.312601,16730.2632128,2815387.02329,1112348.61389,7085459.50838,"Industrial"
"1064",-394338.164186,4928714.62473,3147,"Madrid",41.264358,16751.7705998,6131918.9979,-411001.745167,4926997.97476,"Traffic"
"1065",779790.361339,6626412.87808,1064,"Cologne",25.303452,16769.7670652,3178671.81558,774751.490261,6610418.03936,"Background"
"1066",-1821401.49336,3296552.23728,395,"Santa Cruz de Tenerife",17.287128,16783.9584574,464579.093557,-1809459.87916,3308346.26593,"Industrial"
"1067",701850.242499,6212874.32718,4192,"Nancy",13.630421,16815.5026263,396605.383316,688364.576329,6222919.12367,"Industrial"
"1068",2068285.19212,7252336.4671,2037,"Gdansk",14.683742,16866.4267018,973301.498423,2075113.16626,7236913.91482,"Background"
"1069",637710.734891,5634052.13508,3984,"Grenoble",14.717641,16901.3688915,610376.653928,638546.747163,5650932.81498,"Background"
"1070",-7593.99302294,6727995.51796,5288,"London",38.982003,16938.419809,12598186.4483,-8741.90453642,6711096.03972,"Traffic"
"1071",-1822114.16074,3296988.36627,395,"Santa Cruz de Tenerife",11.143626,17003.903287,464579.093557,-1809459.87916,3308346.26593,"Industrial"
"1072",785088.835142,6653867.24206,1178,"Wuppertal",19.39046,17012.3709146,843373.222159,795536.948759,6667293.24988,"Background"
"1073",1833926.76666,6131011.65824,790,"Vienna",18.784969,17034.8256953,2381082.92866,1820903.27699,6141992.27768,"Background"
"1074",2161961.5455,6774254.89174,2787,"Lodz",17.601027,17090.3908032,1064394.02438,2166004.43949,6757649.57735,"Background"
"1075",1632316.32137,7053781.25977,140,"Szczecin",16.924128,17124.1745676,486245.297774,1618939.19903,7064471.90767,"Background"
